URL,Title,Offer Price,MPR,Off,Rating,In the Box,Capacity,Type,Model,Seller Name,Brand,No of Ratings,No of Reviews,Dimensions
https://www.flipkart.com/haier-30-l-convection-microwave-oven/p/itmf19d876cddd49?pid=MRCFSZPT2HGHMW35&lid=LSTMRCFSZPT2HGHMW35MOTWJW&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_98&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeGoua0dFXPZ77AKug31pTjUAwEXoLeTwJ9%2BjktSMgaN5g%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",15490,23999,35,4.5,"1 Microwave Oven,Accessories(Turntable,Roller Ring),1 Instruction Manual,Pizza plate,Grill rack",30,Convection,HIL3001CBSH,OmniTechRetail4.8,Haier,121,14,"Width: 52 cm, Height: 32.6 cm, Depth: 50.8 cm, Cavity Width: 34.8 cm, Cavity Height: 33.2 cm, Cavity Depth: 24.2 cm, Cord Length: 1 m, Weight: 18.9 kg"
https://www.flipkart.com/panasonic-30-l-convection-microwave-oven/p/itm563eae43ef1ab?pid=MRCGEF6VCC3MGVZQ&lid=LSTMRCGEF6VCC3MGVZQKN33WB&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_99&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCGEF6VCC3MGVZQ.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Panasonic 30 L Convection Microwave Oven  (NN-CT69MSFDG, Silver)",11990,20990,42,4.5,"1 Microwave Oven, Glass Tray, Roller Ring, Operation Instruction, Warranty Card, 2 Wire Rack",30,Convection,NN-CT69MSFDG,OmniTechRetail4.8,Panasonic,4,1,"Width: 52 cm, Height: 32.7 cm, Depth: 32.7 cm, Weight: 19.5 kg"
https://www.flipkart.com/bajaj-25-l-convection-microwave-oven/p/itmdxecddzedgxuf?pid=MRCDXECBJVZ6UMUH&lid=LSTMRCDXECBJVZ6UMUH316VZA&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_100&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCDXECBJVZ6UMUH.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"BAJAJ 25 L Convection Microwave Oven  (2504ETC, Silver Grey)",9199,10450,11,4.3,1 Microwave Oven and User Manual,25,Convection,2504ETC,OmniTechRetail4.8,BAJAJ,348,41,"Width: 50.8 cm, Height: 35.05 cm, Depth: 56.89 cm, Weight: 18 kg"
https://www.flipkart.com/haier-20-l-convection-microwave-oven/p/itmer9yvsghjyfkz?pid=MRCER9YVP87DBZYY&lid=LSTMRCER9YVP87DBZYYFUEXBK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_101&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeE2g9SSze48%2FgYA%2FdzkjsBXk%2FbLoxDEhH84zV5A3dmkFQ%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Haier 20 L Convection Microwave Oven  (HIL2001CWPH, Black & White)",9390,10500,10,4.2,Warranty Card (Inside),20,Convection,HIL2001CWPH,OmniTechRetail4.8,Haier,3072,393,"Width: 45.1 cm, Height: 25.6 cm, Depth: 33.7 cm, Turntable Diameter: 27 cm, Grill Rack Diameter: 21 cm, Cavity Width: 30.7 cm, Cavity Height: 19.6 cm, Cavity Depth: 30.6 cm, Cord Length: 2.05 m, Weight: 11.6 kg"
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itmegvvbwfgdfysz?pid=MRCEGVVBVVT8VT8J&lid=LSTMRCEGVVBVVT8VT8JIVBOFX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_102&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeEQgTpMX0U0WMVv1MJrYbvOex8TZdjAfrg6PRpPRjEKNQ%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",16999,23999,29,4.4,1 Roller Ring,32,Convection,MC3286BRUM,IWQNBecommerce4.7,LG,2861,313,"Width: 53 cm, Height: 31.5 cm, Depth: 52 cm, Turntable Diameter: 34 cm, Weight: 20 kg"
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itm78573950fdeeb?pid=MRCGMEHV9VAYMAK3&lid=LSTMRCGMEHV9VAYMAK3YDOLDZ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_103&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCGMEHV9VAYMAK3.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",17700,24990,29,4.7,"1 Microwave Oven, Wire Rack, Quick Guide Label",32,Convection,CE117PC-B3/XTL,IWQNBecommerce4.7,SAMSUNG,0,0,"Width: 52.3 cm, Height: 49.1 cm, Depth: 30.9 cm, Weight: 19 kg"
https://www.flipkart.com/ifb-20-l-convection-microwave-oven/p/itmef3kdfhkc4zug?pid=MRCEF3KDVTDQP69D&lid=LSTMRCEF3KDVTDQP69DFXI8TQ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_104&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCEF3KDVTDQP69D.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"IFB 20 L Convection Microwave Oven  (20BC4, Black)",11490,14390,20,4.3,User Manual,20,Convection,20BC4,STORE24X74.4,IFB,1454,171,"Width: 45.2 cm, Height: 26.2 cm, Depth: 39 cm, Turntable Diameter: 24.5 cm, Cavity Width: 31.5 cm, Cavity Height: 21 cm, Cavity Depth: 32.9 cm, Weight: 14.4 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmew8zyttwzqwvy?pid=MRCEW8ZY8GYYDV5T&lid=LSTMRCEW8ZY8GYYDV5TZFINQL&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_105&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCEW8ZY8GYYDV5T.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"LG 28 L Convection Microwave Oven  (MC2886SFU, Silver)",14890,18790,20,4.4,Rotisserie Bar,28,Convection,MC2886SFU,OmniTechRetail4.8,LG,150,21,"Width: 510 mm, Height: 305 mm, Depth: 495 mm, Turntable Diameter: 320 mm, Weight: 20 kg"
https://www.flipkart.com/godrej-23-l-convection-microwave-oven/p/itma80f1d1925c09?pid=MRCG5VFE7KYSVZTA&lid=LSTMRCG5VFE7KYSVZTAGLJFOS&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_106&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCG5VFE7KYSVZTA.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Godrej 23 L Convection Microwave Oven  (GME 723 CF3 PM Red Daisy, Black)",11890,18800,36,4.6,MICROWAVE OVEN,23,Convection,GME 723 CF3 PM Red Daisy,SUPERTECHELECTRONICS(Not Enough Ratings),Godrej,5,1,"Width: 48 cm, Height: 29 cm, Depth: 40.5 cm, Weight: 14 kg"
https://www.flipkart.com/bajaj-17-l-solo-microwave-oven/p/itmdxecdsze7bu4h?pid=MRCDXECBDZA7ZZJP&lid=LSTMRCDXECBDZA7ZZJP3GEPSK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_107&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeHkHj2PINiiZ7eSIN5pbQ6j8MmZVUS%2BxbAswrQOu2RmfA%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"BAJAJ 17 L Solo Microwave Oven  (1701MT, White)",4899,6500,24,4.3,1 Microwave Oven,17,Solo,1701MT,OmniTechRetail4.8,BAJAJ,27683,3263,"Width: 40.99 cm, Height: 30.98 cm, Depth: 51.99 cm, Weight: 12.2 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmew8zysndynd86?pid=MRCEW8ZYMU2AMKZX&lid=LSTMRCEW8ZYMU2AMKZXUCHC3U&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_108&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeG6RjIH3oCYlBYovf66Afw%2BwJ%2BbJWHZKClszBy9LGNlJw%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"LG 28 L Convection Microwave Oven  (MC2846BV, Black)",11990,13813,13,4.4,Others,28,Convection,MC2846BV,OmniTechRetail4.8,LG,5326,589,"Height: 30.5 cm, Turntable Diameter: 320 mm"
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itm91d2bf0ead978?pid=MRCFMKHWCHNHWBDY&lid=LSTMRCFMKHWCHNHWBDYLQWF6X&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_109&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCFMKHWCHNHWBDY.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",24419,28700,14,4.5,"1 Microwave, User Manual, Cook Book, Shelf, Rotisserie Bar and Handle, Glass Tray and Tawa, Rotating Ring",32,Convection,MJEN326UH,3R DISTRIBUTORS3.5,LG,200,17,"Width: 53 cm, Height: 32.2 cm, Depth: 52 cm, Weight: 21.6 kg"
https://www.flipkart.com/morphy-richards-28-l-convection-microwave-oven/p/itm9c2177d288700?pid=MRCG2U6TGHHBBCFM&lid=LSTMRCG2U6TGHHBBCFMVYLGSP&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_110&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCG2U6TGHHBBCFM.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Morphy Richards 28 L Convection Microwave Oven  (28DCOX DuoChef, Silver)",14470,28995,50,4.3,One Unit::Instruction manual::Warranty card::tawa::grill rack::turntable::roller ring,28,Convection,28DCOX DuoChef,Big Appliances4.1,Morphy Richards,41,2,"Width: 51.4 cm, Height: 44.5 cm, Depth: 62.7 cm, Weight: 18.3 kg"
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itmb8693e45493f6?pid=MRCFTZ8E2AREQZZ4&lid=LSTMRCFTZ8E2AREQZZ4FDIDGI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_111&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeFoOVz%2FYf%2Fj%2F%2FXn18K8seOxYa43IX6aE5%2FtZbFRJVrWmg%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",5390,6790,20,4.3,"1 Microwave Oven, Tray Roller, Instruction Manual, Warranty Card",20,Solo,NN-SM25JBFDG,OmniTechRetail4.8,Panasonic,2776,215,"Width: 44.3 cm, Height: 25.8 cm, Depth: 34 cm, Weight: 10.5 kg"
https://www.flipkart.com/samsung-23-l-solo-microwave-oven/p/itmf65nfecd5gtwd?pid=MRCF65NFUZGT4FYN&lid=LSTMRCF65NFUZGT4FYN3YED4D&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_112&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeGz7hTFfwlBfscv2J4WGDBJO%2B8iPjPlwoiZW1r1iwWUdA%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",7290,7990,8,4.3,1 Microwave Oven,23,Solo,MS23J5133AG/TL,IWQNBecommerce4.7,SAMSUNG,8381,753,"Width: 489 mm, Height: 275 mm, Depth: 338 mm, Cavity Width: 330 mm, Cavity Height: 211 mm, Cavity Depth: 224 mm, Weight: 12 kg"
https://www.flipkart.com/galanz-30-l-solo-microwave-oven/p/itmd7214f79586f8?pid=MRCFRCVPWEQ3SCBY&lid=LSTMRCFRCVPWEQ3SCBYQHKY3S&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_113&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCFRCVPWEQ3SCBY.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Galanz 30 L Solo Microwave Oven  (GLCMS630BKM09, Black)",6999,8690,19,4.3,"1 Microwave Oven, Turntable, Roller Ring and Instruction Manual",30,Solo,GLCMS630BKM09,OmniTechRetail4.8,Galanz,209,29,"Width: 539 mm, Height: 300 mm, Depth: 436 mm, Turntable Diameter: 315 mm, Cavity Width: 315 mm, Cavity Height: 210 mm, Cavity Depth: 329 mm, Cord Length: 110 cm, Weight: 15.5 kg"
https://www.flipkart.com/haier-28-l-convection-microwave-oven/p/itme26mkw7zfskyg?pid=MRCE26MJRZTG3YUM&lid=LSTMRCE26MJRZTG3YUMQIKZDF&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_114&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCE26MJRZTG3YUM.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Haier 28 L Convection Microwave Oven  (HIL2801RBSJ, Silver)",16500,18000,8,4,Warranty Card (Inside),28,Convection,HIL2801RBSJ,SunnyVision20013.6,Haier,85,16,"Width: 51.8 cm, Height: 32.4 cm, Depth: 50.9 cm, Turntable Diameter: 31.5 cm, Grill Rack Diameter: 27.3 cm, Cavity Width: 33.5 cm, Cavity Height: 25.9 cm, Cavity Depth: 35.7 cm, Cord Length: 2.05 m, Weight: 17.7 kg"
https://www.flipkart.com/ifb-20-l-solo-microwave-oven/p/itm53b2a5de7e0ab?pid=MRCGB7A96GQGBZFD&lid=LSTMRCGB7A96GQGBZFDJVBBIF&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_115&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCGB7A96GQGBZFD.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"IFB 20 L Solo Microwave Oven  (20PM-MEC2 (WHITE), WHITE)",6119,7590,19,4.6,"1 Microwave Oven, User Manual, Warranty Card",20,Solo,20PM-MEC2 (WHITE),FAIRPRICESHOP20223.6,IFB,25,0,"Width: 44 cm, Height: 34.7 cm, Depth: 25.9 cm, Weight: 10.8 kg"
https://www.flipkart.com/bajaj-17-l-solo-microwave-oven/p/itmf37a4uzph3mgs?pid=MRCF36ZBG6KA7VVA&lid=LSTMRCF36ZBG6KA7VVAZ9BZKK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_116&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCF36ZBG6KA7VVA.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"BAJAJ 17 L Solo Microwave Oven  (1701 MT Dlx, Black)",6101,7000,12,4.4,Main Unit,17,Solo,1701 MT Dlx,TREASUREHAULLONLINE3.9,BAJAJ,206,18,"Width: 40 cm, Height: 30 cm, Depth: 50 cm, Weight: 12.5 kg"
https://www.flipkart.com/bajaj-20-l-grill-microwave-oven/p/itm438ef2e1e11e0?pid=MRCFYGF2XCGEQV6H&lid=LSTMRCFYGF2XCGEQV6HZJUVRI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_117&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeEdS366qX2SOqSHYGTMnwhQiywO%2B59fjTcR8Ri7ZpVKNg%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"BAJAJ 20 L Grill Microwave Oven  (2016 MTBX, Black)",5699,5995,4,4.4,User Manual,20,Grill,2016 MTBX,OmniTechRetail4.8,BAJAJ,5523,512,"Width: 40 cm, Height: 32.8 cm, Depth: 20.94 cm, Weight: 11 kg"
https://www.flipkart.com/morphy-richards-30-l-200-auto-cook-menu-convection-microwave-oven/p/itmdwys8pahhpfap?pid=MRCDWYS5ATGJHVPJ&lid=LSTMRCDWYS5ATGJHVPJGKLZZJ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_118&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeEk3%2FisuZscSNoOydLgtixf1aDhWut67dq%2BW550WiIA%2BQ%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Morphy Richards 30 L 200 Auto cook menu Convection Microwave Oven  (30 MCGR Deluxe, Black)",12999,18993,31,4.3,1 Microwave,30,Convection,30 MCGR Deluxe,OmniTechRetail4.8,Morphy Richards,6078,739,"Width: 49.5 cm, Height: 52 cm, Depth: 32.57 cm, Cord Length: 2 m, Weight: 18.72 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itm4589dfca0de7d?pid=MRCFYHKGYASYQG3S&lid=LSTMRCFYHKGYASYQG3SXNL4HI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_119&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCFYHKGYASYQG3S.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",15990,20799,23,4.5,1 microwave,28,Convection,MC2887BFUM.DBKQILN,IWQNBecommerce4.7,LG,19,2,"Width: 51 cm, Height: 31 cm, Depth: 51.5 cm, Weight: 18.7 kg"
https://www.flipkart.com/bajaj-17-l-solo-microwave-oven/p/itm155c7246d5e4d?pid=MRCG6YG9GPSCXET8&lid=LSTMRCG6YG9GPSCXET8GWMZFZ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_120&otracker=browse&fm=organic&iid=5aabe630-70d3-49c2-9790-43e1424724e1.MRCG6YG9GPSCXET8.SEARCH&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"BAJAJ 17 L Solo Microwave Oven  (1701 MT DLX, 17L Solo Microwave Oven Black, BLACK)",6000,8000,25,4.7,"MICROWAVE OVEN, ROLLER RING, GLASS TRAY, INSTRUCTION MANUAL, WARRANTY CARD",17,Solo,"1701 MT DLX, 17L Solo Microwave Oven Black",FAIRPRICESHOP20223.6,BAJAJ,7,1,"Width: 40 cm, Height: 17 cm, Depth: 28 cm, Weight: 12 kg"
https://www.flipkart.com/haier-20-l-solo-microwave-oven/p/itm51b52d3e5381e?pid=MRCFJM39X9DGRCCM&lid=LSTMRCFJM39X9DGRCCM6GTFAX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_121&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOVp2BNktu5In2VnUvnt%2Fq6lr4BSX0oWJHPYAN1X1gvNqw%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Haier 20 L Solo Microwave Oven  (HIL2001MWPH, Black)",5390,7999,32,4.3,"1 Microwave, User Manual and Warranty Card",20,Solo,HIL2001MWPH,OmniTechRetail4.8,Haier,1290,150,"Width: 44 cm, Height: 25.9 cm, Depth: 34 cm, Turntable Diameter: 25.5 cm, Weight: 10.4 kg"
https://www.flipkart.com/haier-30-l-convection-microwave-oven/p/itmf19d876cddd49?pid=MRCFSZPT2HGHMW35&lid=LSTMRCFSZPT2HGHMW35MOTWJW&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_122&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOVvxNQK0QrI2yGZd1vWqEUkAwEXoLeTwJ9%2BjktSMgaN5g%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",15490,23999,35,4.5,"1 Microwave Oven,Accessories(Turntable,Roller Ring),1 Instruction Manual,Pizza plate,Grill rack",30,Convection,HIL3001CBSH,OmniTechRetail4.8,Haier,121,14,"Width: 52 cm, Height: 32.6 cm, Depth: 50.8 cm, Cavity Width: 34.8 cm, Cavity Height: 33.2 cm, Cavity Depth: 24.2 cm, Cord Length: 1 m, Weight: 18.9 kg"
https://www.flipkart.com/panasonic-27-l-convection-microwave-oven/p/itmdf9e800548f54?pid=MRCGGHH8JMMUGQJ9&lid=LSTMRCGGHH8JMMUGQJ9ZKUA4D&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_123&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCGGHH8JMMUGQJ9.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 27 L Convection Microwave Oven  (NN-CT64MBFDG, Black Mirror)",14700,18190,19,4.1,1 Microwave Oven,27,Convection,NN-CT64MBFDG,Big Appliances4.1,Panasonic,0,0,"Width: 51.3 cm, Height: 47.11 cm, Depth: 30.61 cm, Weight: 15 kg"
https://www.flipkart.com/panasonic-27-l-convection-microwave-oven/p/itme26mkyc8gffss?pid=MRCE26MJDC3AFGZF&lid=LSTMRCE26MJDC3AFGZFI37EDA&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_124&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCE26MJDC3AFGZF.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 27 L Convection Microwave Oven  (NN-CT644MFDG, Black)",15880,17490,9,4.5,Warranty Card (Inside),27,Convection,NN-CT644MFDG,GREATINDIASALES4.4,Panasonic,238,37,"Width: 19.7 cm, Height: 35.36 cm, Depth: 56.07 cm, Turntable Diameter: 31.5 cm, Weight: 19 cm"
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itmexyf3z9fnaxjr?pid=MRCEXYF39PJHGCYA&lid=LSTMRCEXYF39PJHGCYAXEEKCK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_125&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCEXYF39PJHGCYA.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 20 L Solo Microwave Oven  (NN-SM255WFDG, WHITE)",6490,6990,7,4.2,"Glass Tray-1n, Operation Instruction -1n, Microwave Oven with Solo Function-1n, Warranty Card-1n",20,Solo,NN-SM255WFDG,Big Appliances4.1,Panasonic,147,25,"Width: 21 cm, Height: 43 cm, Depth: 25 cm, Turntable Diameter: 255 mm, Weight: 6.2 kg"
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itm43671b9edbcf3?pid=MRCDWBZXJFWEP22E&lid=LSTMRCDWBZXJFWEP22E7CBUYU&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_126&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCDWBZXJFWEP22E.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",10999,11050,0,4.4,1 Roller Ring,21,Convection,CE73JD-B,IWQNselfCommerce3.2,SAMSUNG,6794,756,"Width: 48.9 cm, Height: 28.2 cm, Depth: 44.4 cm, Turntable Diameter: 255 mm, Weight: 15 kg"
https://www.flipkart.com/haier-20-l-convection-microwave-oven/p/itmer9yvsghjyfkz?pid=MRCER9YVP87DBZYY&lid=LSTMRCER9YVP87DBZYYFUEXBK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_127&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOXCMMA2CJX6Ix5HGyAZRRiRk%2FbLoxDEhH84zV5A3dmkFQ%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Haier 20 L Convection Microwave Oven  (HIL2001CWPH, Black & White)",9390,10500,10,4.2,Warranty Card (Inside),20,Convection,HIL2001CWPH,OmniTechRetail4.8,Haier,3072,393,"Width: 45.1 cm, Height: 25.6 cm, Depth: 33.7 cm, Turntable Diameter: 27 cm, Grill Rack Diameter: 21 cm, Cavity Width: 30.7 cm, Cavity Height: 19.6 cm, Cavity Depth: 30.6 cm, Cord Length: 2.05 m, Weight: 11.6 kg"
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itmegvvbwfgdfysz?pid=MRCEGVVBVVT8VT8J&lid=LSTMRCEGVVBVVT8VT8JIVBOFX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_128&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOU7XiI0cgOjGVJTMb4DxD4qtIg0RyCfuWVPadfAfYCGvA%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",16999,23999,29,4.4,1 Roller Ring,32,Convection,MC3286BRUM,IWQNBecommerce4.7,LG,2861,313,"Width: 53 cm, Height: 31.5 cm, Depth: 52 cm, Turntable Diameter: 34 cm, Weight: 20 kg"
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itmf64jskk6yvwdd?pid=MRCF64JSECGP934R&lid=LSTMRCF64JSECGP934R3DA0OC&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_129&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCF64JSECGP934R.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",21800,26250,16,4.6,Wire�Rack,32,Convection,MC32K7056QT/TL,SAMSUNGDIGITALPLAZA4.6,SAMSUNG,27,3,"Width: 523 mm, Height: 309 mm, Depth: 480 mm, Weight: 20 kg"
